time/s,I/mA
1.128206971499094E+003,1.2591097E-004
1.128306971496568E+003,1.2610191E-004
1.128406971494042E+003,1.2629284E-004
1.128506971491515E+003,1.2737485E-004
1.128606971488989E+003,1.2686566E-004
1.128706971486463E+003,1.2546543E-004
1.128806971483937E+003,1.2635651E-004
1.128906971481410E+003,1.2540180E-004
1.129006971478884E+003,1.2622921E-004
1.129106971476358E+003,1.2654744E-004
1.129206971473832E+003,1.2597462E-004
1.129306971471306E+003,1.2667473E-004
1.129406971468779E+003,1.2680203E-004
1.129506971466253E+003,1.2692933E-004
1.129606971463727E+003,1.2616556E-004
1.129706971461201E+003,1.2572002E-004
1.129806971458675E+003,1.2552907E-004
1.129906971456148E+003,1.2648379E-004
1.130006971453622E+003,1.2629284E-004
1.130106971451096E+003,1.2724755E-004
1.130206971448570E+003,1.2737485E-004
1.130306971446043E+003,1.2686566E-004
1.130406971443517E+003,1.2782037E-004
1.130506971440991E+003,1.2718390E-004
1.130606971438465E+003,1.2712026E-004
1.130706971435939E+003,1.2782037E-004
1.130806971433412E+003,1.2756579E-004
1.130906971430886E+003,1.2705661E-004
1.131006971428360E+003,1.2718390E-004
1.131106971425834E+003,1.2756579E-004
1.131206971423308E+003,1.2762944E-004
1.131306971420781E+003,1.2737485E-004
1.131406971418255E+003,1.2680203E-004
1.131506971415729E+003,1.2832956E-004
1.131606971413203E+003,1.2661108E-004
1.131706971410676E+003,1.2724755E-004
1.131806971408150E+003,1.2705661E-004
1.131906971405624E+003,1.2648379E-004
1.132006971403098E+003,1.2673838E-004
1.132106971400572E+003,1.2572002E-004
1.132206971398045E+003,1.2635651E-004
1.132306971395519E+003,1.2731120E-004
1.132406971392993E+003,1.2616556E-004
1.132506971390467E+003,1.2705661E-004
1.132606971387941E+003,1.2629284E-004
1.132706971385414E+003,1.2540180E-004
1.132806971382888E+003,1.2635651E-004
1.132906971380362E+003,1.2584732E-004
1.133006971377836E+003,1.2680203E-004
1.133106971375310E+003,1.2591097E-004
1.133206971372783E+003,1.2622921E-004
1.133306971370257E+003,1.2635651E-004
1.133406971367731E+003,1.2731120E-004
1.133506971365205E+003,1.2597462E-004
1.133606971362678E+003,1.2635651E-004
1.133706971360152E+003,1.2501991E-004
1.133806971357626E+003,1.2635651E-004
1.133906971355100E+003,1.2565638E-004
1.134006971352574E+003,1.2642014E-004
1.134106971350047E+003,1.2642014E-004
1.134206971347521E+003,1.2540180E-004
1.134306971344995E+003,1.2552907E-004
1.134406971342469E+003,1.2470168E-004
1.134506971339943E+003,1.2648379E-004
1.134606971337416E+003,1.2400156E-004
1.134706971334890E+003,1.2559273E-004
1.134806971332364E+003,1.2527450E-004
1.134906971329838E+003,1.2572002E-004
1.135006971327311E+003,1.2489261E-004
1.135106971324785E+003,1.2552907E-004
1.135206971322259E+003,1.2565638E-004
1.135306971319733E+003,1.2610191E-004
1.135406971317207E+003,1.2584732E-004
1.135506971314680E+003,1.2552907E-004
1.135606971312154E+003,1.2552907E-004
1.135706971309628E+003,1.2597462E-004
1.135806971307102E+003,1.2667473E-004
1.135906971304576E+003,1.2591097E-004
1.136006971302049E+003,1.2622921E-004
1.136106971299523E+003,1.2635651E-004
1.136206971296997E+003,1.2648379E-004
1.136306971294471E+003,1.2654744E-004
1.136406971291945E+003,1.2654744E-004
1.136506971289418E+003,1.2501991E-004
1.136606971286892E+003,1.2565638E-004
1.136706971284366E+003,1.2610191E-004
1.136806971281840E+003,1.2527450E-004
1.136906971279313E+003,1.2565638E-004
1.137006971276787E+003,1.2521085E-004
1.137106971274261E+003,1.2559273E-004
1.137206971271735E+003,1.2559273E-004
1.137306971269209E+003,1.2578368E-004
1.137406971266682E+003,1.2616556E-004
1.137506971264156E+003,1.2597462E-004
1.137606971261630E+003,1.2661108E-004
1.137706971259104E+003,1.2686566E-004
1.137806971256578E+003,1.2724755E-004
1.137906971254051E+003,1.2724755E-004
1.138006971251525E+003,1.2591097E-004
1.138106971248999E+003,1.2692933E-004
1.138206971246473E+003,1.2521085E-004
1.138306971243946E+003,1.2591097E-004
1.138406971241420E+003,1.2737485E-004
1.138506971238894E+003,1.2565638E-004
1.138606971236368E+003,1.2654744E-004
1.138706971233842E+003,1.2890238E-004
1.138806971231315E+003,1.2769309E-004
1.138906971228789E+003,1.2762944E-004
1.139006971226263E+003,1.2839321E-004
1.139106971223737E+003,1.2832956E-004
1.139206971221211E+003,1.2877508E-004
1.139306971218684E+003,1.2871144E-004
1.139406971216158E+003,1.2839321E-004
1.139506971213632E+003,1.2896603E-004
1.139606971211106E+003,1.2782037E-004
1.139706971208579E+003,1.2813862E-004
1.139806971206053E+003,1.2775672E-004
1.139906971203527E+003,1.2864779E-004
1.140006971201001E+003,1.2762944E-004
1.140106971198475E+003,1.2756579E-004
1.140206971195948E+003,1.2890238E-004
1.140306971193422E+003,1.2762944E-004
1.140406971190896E+003,1.2775672E-004
1.140506971188370E+003,1.2858414E-004
1.140606971185844E+003,1.2648379E-004
1.140706971183317E+003,1.2724755E-004
1.140806971180791E+003,1.2737485E-004
1.140906971178265E+003,1.2731120E-004
1.141006971175739E+003,1.2724755E-004
1.141106971173213E+003,1.2667473E-004
1.141206971170686E+003,1.2591097E-004
1.141306971168160E+003,1.2762944E-004
1.141406971165634E+003,1.2705661E-004
1.141506971163108E+003,1.2648379E-004
1.141606971160581E+003,1.2635651E-004
1.141706971158055E+003,1.2648379E-004
1.141806971155529E+003,1.2743848E-004
1.141906971153003E+003,1.2578368E-004
1.142006971150477E+003,1.2642014E-004
1.142106971147950E+003,1.2572002E-004
1.142206971145424E+003,1.2603826E-004
1.142306971142898E+003,1.2673838E-004
1.142406971140372E+003,1.2622921E-004
1.142506971137846E+003,1.2514720E-004
1.142606971135319E+003,1.2610191E-004
1.142706971132793E+003,1.2591097E-004
1.142806971130267E+003,1.2552907E-004
1.142906971127741E+003,1.2565638E-004
1.143006971125214E+003,1.2559273E-004
1.143106971122688E+003,1.2603826E-004
1.143206971120162E+003,1.2642014E-004
1.143306971117636E+003,1.2578368E-004
1.143406971115110E+003,1.2527450E-004
1.143506971112583E+003,1.2635651E-004
1.143606971110057E+003,1.2667473E-004
1.143706971107531E+003,1.2699296E-004
1.143806971105005E+003,1.2565638E-004
1.143906971102479E+003,1.2559273E-004
1.144006971099952E+003,1.2680203E-004
1.144106971097426E+003,1.2635651E-004
1.144206971094900E+003,1.2629284E-004
1.144306971092374E+003,1.2552907E-004
1.144406971089848E+003,1.2552907E-004
1.144506971087321E+003,1.2622921E-004
1.144606971084795E+003,1.2546543E-004
1.144706971082269E+003,1.2603826E-004
1.144806971079743E+003,1.2514720E-004
1.144906971077216E+003,1.2508355E-004
1.145006971074690E+003,1.2482896E-004
1.145106971072164E+003,1.2527450E-004
1.145206971069638E+003,1.2514720E-004
1.145306971067112E+003,1.2559273E-004
1.145406971064585E+003,1.2584732E-004
1.145506971062059E+003,1.2552907E-004
1.145606971059533E+003,1.2578368E-004
1.145706971057007E+003,1.2603826E-004
1.145806971054481E+003,1.2699296E-004
1.145906971051954E+003,1.2552907E-004
1.146006971049428E+003,1.2603826E-004
1.146106971046902E+003,1.2552907E-004
1.146206971044376E+003,1.2686566E-004
1.146306971041849E+003,1.2610191E-004
1.146406971039323E+003,1.2597462E-004
1.146506971036797E+003,1.2565638E-004
1.146606971034271E+003,1.2565638E-004
1.146706971031745E+003,1.2603826E-004
1.146806971029218E+003,1.2603826E-004
1.146906971026692E+003,1.2572002E-004
1.147006971024166E+003,1.2597462E-004
1.147106971021640E+003,1.2578368E-004
1.147206971019114E+003,1.2546543E-004
1.147306971016587E+003,1.2654744E-004
1.147406971014061E+003,1.2648379E-004
1.147506971011535E+003,1.2559273E-004
1.147606971009009E+003,1.2648379E-004
1.147706971006482E+003,1.2622921E-004
1.147806971003956E+003,1.2680203E-004
1.147906971001430E+003,1.2540180E-004
1.148006970998904E+003,1.2591097E-004
1.148106970996378E+003,1.2648379E-004
1.148206970993851E+003,1.2680203E-004
1.148306970991325E+003,1.2724755E-004
1.148406970988799E+003,1.2642014E-004
1.148506970986273E+003,1.2572002E-004
1.148606970983747E+003,1.2692933E-004
1.148706970981220E+003,1.2724755E-004
1.148806970978694E+003,1.2692933E-004
1.148906970976168E+003,1.2692933E-004
1.149006970973642E+003,1.2661108E-004
1.149106970971116E+003,1.2654744E-004
1.149206970968589E+003,1.2578368E-004
1.149306970966063E+003,1.2546543E-004
1.149406970963537E+003,1.2692933E-004
1.149506970961011E+003,1.2642014E-004
1.149606970958484E+003,1.2648379E-004
1.149706970955958E+003,1.2680203E-004
1.149806970953432E+003,1.2661108E-004
1.149906970950906E+003,1.2699296E-004
1.150006970948380E+003,1.2616556E-004
1.150106970945853E+003,1.2705661E-004
1.150206970943327E+003,1.2559273E-004
1.150306970940801E+003,1.2661108E-004
1.150406970938275E+003,1.2584732E-004
1.150506970935749E+003,1.2718390E-004
1.150606970933222E+003,1.2642014E-004
1.150706970930696E+003,1.2699296E-004
1.150806970928170E+003,1.2622921E-004
1.150906970925644E+003,1.2750214E-004
1.151006970923117E+003,1.2673838E-004
1.151106970920591E+003,1.2712026E-004
1.151206970918065E+003,1.2712026E-004
1.151306970915539E+003,1.2686566E-004
1.151406970913013E+003,1.2635651E-004
1.151506970910486E+003,1.2737485E-004
1.151606970907960E+003,1.2686566E-004
1.151706970905434E+003,1.2673838E-004
1.151806970902908E+003,1.2635651E-004
1.151906970900382E+003,1.2648379E-004
1.152006970897855E+003,1.2610191E-004
1.152106970895329E+003,1.2622921E-004
1.152206970892803E+003,1.2692933E-004
1.152306970890277E+003,1.2667473E-004
1.152406970887751E+003,1.2642014E-004
1.152506970885224E+003,1.2533813E-004
1.152606970882698E+003,1.2705661E-004
1.152706970880172E+003,1.2546543E-004
1.152806970877646E+003,1.2629284E-004
1.152906970875119E+003,1.2572002E-004
1.153006970872593E+003,1.2718390E-004
1.153106970870067E+003,1.2667473E-004
1.153206970867541E+003,1.2680203E-004
1.153306970865015E+003,1.2661108E-004
1.153406970862488E+003,1.2648379E-004
1.153506970859962E+003,1.2642014E-004
1.153606970857436E+003,1.2629284E-004
1.153706970854910E+003,1.2622921E-004
1.153806970852384E+003,1.2629284E-004
1.153906970849857E+003,1.2629284E-004
1.154006970847331E+003,1.2584732E-004
1.154106970844805E+003,1.2521085E-004
1.154206970842279E+003,1.2603826E-004
1.154306970839752E+003,1.2514720E-004
1.154406970837226E+003,1.2527450E-004
1.154506970834700E+003,1.2546543E-004
1.154606970832174E+003,1.2514720E-004
1.154706970829648E+003,1.2578368E-004
1.154806970827121E+003,1.2489261E-004
1.154906970824595E+003,1.2521085E-004
1.155006970822069E+003,1.2457438E-004
1.155106970819543E+003,1.2559273E-004
1.155206970817017E+003,1.2521085E-004
1.155306970814490E+003,1.2565638E-004
1.155406970811964E+003,1.2552907E-004
1.155506970809438E+003,1.2552907E-004
1.155606970806912E+003,1.2463803E-004
1.155706970804385E+003,1.2546543E-004
1.155806970801859E+003,1.2552907E-004
1.155906970799333E+003,1.2552907E-004
1.156006970796807E+003,1.2533813E-004
1.156106970794281E+003,1.2642014E-004
1.156206970791754E+003,1.2661108E-004
1.156306970789228E+003,1.2616556E-004
1.156406970786702E+003,1.2508355E-004
1.156506970784176E+003,1.2552907E-004
1.156606970781650E+003,1.2616556E-004
1.156706970779123E+003,1.2597462E-004
1.156806970776597E+003,1.2610191E-004
1.156906970774071E+003,1.2686566E-004
1.157006970771545E+003,1.2622921E-004
1.157106970769019E+003,1.2667473E-004
1.157206970766492E+003,1.2572002E-004
1.157306970763966E+003,1.2692933E-004
1.157406970761440E+003,1.2629284E-004
1.157506970758914E+003,1.2603826E-004
1.157606970756387E+003,1.2692933E-004
1.157706970753861E+003,1.2622921E-004
1.157806970751335E+003,1.2565638E-004
1.157906970748809E+003,1.2699296E-004
1.158006970746283E+003,1.2616556E-004
1.158106970743756E+003,1.2737485E-004
1.158206970741230E+003,1.2820226E-004
1.158306970738704E+003,1.2680203E-004
1.158406970736178E+003,1.2584732E-004
1.158506970733652E+003,1.2661108E-004
1.158606970731125E+003,1.2692933E-004
1.158706970728599E+003,1.2578368E-004
1.158806970726073E+003,1.2782037E-004
1.158906970723547E+003,1.2756579E-004
1.159006970721020E+003,1.2642014E-004
1.159106970718494E+003,1.2686566E-004
1.159206970715968E+003,1.2673838E-004
1.159306970713442E+003,1.2686566E-004
1.159406970710916E+003,1.2699296E-004
1.159506970708389E+003,1.2661108E-004
1.159606970705863E+003,1.2705661E-004
1.159706970703337E+003,1.2756579E-004
1.159806970700811E+003,1.2731120E-004
1.159906970698285E+003,1.2591097E-004
1.160006970695758E+003,1.2610191E-004
1.160106970693232E+003,1.2680203E-004
1.160206970690706E+003,1.2648379E-004
1.160306970688180E+003,1.2743848E-004
1.160406970685654E+003,1.2616556E-004
1.160506970683127E+003,1.2712026E-004
1.160606970680601E+003,1.2565638E-004
1.160706970678075E+003,1.2699296E-004
1.160806970675549E+003,1.2654744E-004
1.160906970673022E+003,1.2686566E-004
1.161006970670496E+003,1.2782037E-004
1.161106970667970E+003,1.2673838E-004
1.161206970665444E+003,1.2654744E-004
1.161306970662918E+003,1.2692933E-004
1.161406970660391E+003,1.2699296E-004
1.161506970657865E+003,1.2661108E-004
1.161606970655339E+003,1.2699296E-004
1.161706970652813E+003,1.2686566E-004
1.161806970650287E+003,1.2712026E-004
1.161906970647760E+003,1.2648379E-004
1.162006970645234E+003,1.2788404E-004
1.162106970642708E+003,1.2769309E-004
1.162206970640182E+003,1.2743848E-004
1.162306970637655E+003,1.2597462E-004
1.162406970635129E+003,1.2622921E-004
1.162506970632603E+003,1.2616556E-004
1.162606970630077E+003,1.2565638E-004
1.162706970627551E+003,1.2597462E-004
1.162806970625024E+003,1.2603826E-004
1.162906970622498E+003,1.2572002E-004
1.163006970619972E+003,1.2622921E-004
1.163106970617446E+003,1.2552907E-004
1.163206970614920E+003,1.2565638E-004
1.163306970612393E+003,1.2514720E-004
1.163406970609867E+003,1.2572002E-004
1.163506970607341E+003,1.2489261E-004
1.163606970604815E+003,1.2635651E-004
1.163706970602288E+003,1.2616556E-004
1.163806970599762E+003,1.2527450E-004
1.163906970597236E+003,1.2527450E-004
1.164006970594710E+003,1.2559273E-004
1.164106970592184E+003,1.2603826E-004
1.164206970589657E+003,1.2533813E-004
1.164306970587131E+003,1.2572002E-004
1.164406970584605E+003,1.2616556E-004
1.164506970582079E+003,1.2514720E-004
1.164606970579553E+003,1.2642014E-004
1.164706970577026E+003,1.2591097E-004
1.164806970574500E+003,1.2584732E-004
1.164906970571974E+003,1.2578368E-004
1.165006970569448E+003,1.2616556E-004
1.165106970566922E+003,1.2521085E-004
1.165206970564395E+003,1.2527450E-004
1.165306970561869E+003,1.2559273E-004
1.165406970559343E+003,1.2533813E-004
1.165506970556817E+003,1.2521085E-004
1.165606970554290E+003,1.2552907E-004
1.165706970551764E+003,1.2603826E-004
1.165806970549238E+003,1.2584732E-004
1.165906970546712E+003,1.2661108E-004
1.166006970544186E+003,1.2546543E-004
1.166106970541659E+003,1.2546543E-004
1.166206970539133E+003,1.2559273E-004
1.166306970536607E+003,1.2533813E-004
1.166406970534081E+003,1.2508355E-004
1.166506970531555E+003,1.2527450E-004
1.166606970529028E+003,1.2559273E-004
1.166706970526502E+003,1.2622921E-004
1.166806970523976E+003,1.2463803E-004
1.166906970521450E+003,1.2661108E-004
1.167006970518923E+003,1.2533813E-004
1.167106970516397E+003,1.2508355E-004
1.167206970513871E+003,1.2597462E-004
1.167306970511345E+003,1.2552907E-004
1.167406970508819E+003,1.2514720E-004
1.167506970506292E+003,1.2565638E-004
1.167606970503766E+003,1.2584732E-004
1.167706970501240E+003,1.2616556E-004
1.167806970498714E+003,1.2540180E-004
1.167906970496188E+003,1.2508355E-004
1.168006970493661E+003,1.2546543E-004
1.168106970491135E+003,1.2482896E-004
1.168206970488609E+003,1.2489261E-004
1.168306970486083E+003,1.2508355E-004
1.168406970483557E+003,1.2501991E-004
1.168506970481030E+003,1.2521085E-004
1.168606970478504E+003,1.2610191E-004
1.168706970475978E+003,1.2616556E-004
1.168806970473452E+003,1.2572002E-004
1.168906970470925E+003,1.2559273E-004
1.169006970468399E+003,1.2552907E-004
1.169106970465873E+003,1.2533813E-004
1.169206970463347E+003,1.2527450E-004
1.169306970460821E+003,1.2648379E-004
1.169406970458294E+003,1.2622921E-004
1.169506970455768E+003,1.2578368E-004
1.169606970453242E+003,1.2584732E-004
1.169706970450716E+003,1.2667473E-004
1.169806970448190E+003,1.2559273E-004
1.169906970445663E+003,1.2622921E-004
1.170006970443137E+003,1.2642014E-004
1.170106970440611E+003,1.2495625E-004
1.170206970438085E+003,1.2578368E-004
1.170306970435558E+003,1.2654744E-004
1.170406970433032E+003,1.2546543E-004
1.170506970430506E+003,1.2635651E-004
1.170606970427980E+003,1.2680203E-004
1.170706970425454E+003,1.2648379E-004
1.170806970422927E+003,1.2597462E-004
1.170906970420401E+003,1.2629284E-004
1.171006970417875E+003,1.2629284E-004
1.171106970415349E+003,1.2712026E-004
1.171206970412823E+003,1.2572002E-004
1.171306970410296E+003,1.2718390E-004
1.171406970407770E+003,1.2680203E-004
1.171506970405244E+003,1.2667473E-004
1.171606970402718E+003,1.2743848E-004
1.171706970400191E+003,1.2756579E-004
1.171806970397665E+003,1.2769309E-004
1.171906970395139E+003,1.2756579E-004
1.172006970392613E+003,1.2756579E-004
1.172106970390087E+003,1.2699296E-004
1.172206970387560E+003,1.2788404E-004
1.172306970385034E+003,1.2699296E-004
1.172406970382508E+003,1.2680203E-004
1.172506970379982E+003,1.2845686E-004
1.172606970377456E+003,1.2794767E-004
1.172706970374929E+003,1.2769309E-004
1.172806970372403E+003,1.2775672E-004
1.172906970369877E+003,1.2762944E-004
1.173006970367351E+003,1.2737485E-004
1.173106970364825E+003,1.2756579E-004
1.173206970362298E+003,1.2769309E-004
1.173306970359772E+003,1.2775672E-004
1.173406970357246E+003,1.2718390E-004
1.173506970354720E+003,1.2692933E-004
1.173606970352193E+003,1.2756579E-004
1.173706970349667E+003,1.2673838E-004
1.173806970347141E+003,1.2680203E-004
1.173906970344615E+003,1.2692933E-004
1.174006970342089E+003,1.2591097E-004
1.174106970339562E+003,1.2629284E-004
1.174206970337036E+003,1.2648379E-004
1.174306970334510E+003,1.2673838E-004
1.174406970331984E+003,1.2648379E-004
1.174506970329458E+003,1.2654744E-004
1.174606970326931E+003,1.2648379E-004
1.174706970324405E+003,1.2712026E-004
1.174806970321879E+003,1.2578368E-004
1.174906970319353E+003,1.2648379E-004
1.175006970316826E+003,1.2661108E-004
1.175106970314300E+003,1.2667473E-004
1.175206970311774E+003,1.2832956E-004
1.175306970309248E+003,1.2673838E-004
1.175406970306722E+003,1.2673838E-004
1.175506970304195E+003,1.2667473E-004
1.175606970301669E+003,1.2724755E-004
1.175706970299143E+003,1.2680203E-004
1.175806970296617E+003,1.2680203E-004
1.175906970294091E+003,1.2642014E-004
1.176006970291564E+003,1.2667473E-004
1.176106970289038E+003,1.2692933E-004
1.176206970286512E+003,1.2686566E-004
1.176306970283986E+003,1.2584732E-004
1.176406970281460E+003,1.2603826E-004
1.176506970278933E+003,1.2603826E-004
1.176606970276407E+003,1.2546543E-004
1.176706970273881E+003,1.2648379E-004
1.176806970271355E+003,1.2597462E-004
1.176906970268828E+003,1.2603826E-004
1.177006970266302E+003,1.2597462E-004
1.177106970263776E+003,1.2648379E-004
1.177206970261250E+003,1.2622921E-004
1.177306970258724E+003,1.2661108E-004
1.177406970256197E+003,1.2578368E-004
1.177506970253671E+003,1.2616556E-004
1.177606970251145E+003,1.2603826E-004
1.177706970248619E+003,1.2572002E-004
1.177806970246093E+003,1.2622921E-004
1.177906970243566E+003,1.2552907E-004
1.178006970241040E+003,1.2559273E-004
1.178106970238514E+003,1.2457438E-004
1.178206970235988E+003,1.2501991E-004
1.178306970233461E+003,1.2540180E-004
1.178406970230935E+003,1.2616556E-004
1.178506970228409E+003,1.2578368E-004
1.178606970225883E+003,1.2508355E-004
1.178706970223357E+003,1.2584732E-004
1.178806970220830E+003,1.2559273E-004
1.178906970218304E+003,1.2667473E-004
1.179006970215778E+003,1.2622921E-004
1.179106970213252E+003,1.2565638E-004
1.179206970210726E+003,1.2622921E-004
1.179306970208199E+003,1.2629284E-004
1.179406970205673E+003,1.2508355E-004
1.179506970203147E+003,1.2661108E-004
1.179606970200621E+003,1.2584732E-004
1.179706970198095E+003,1.2603826E-004
1.179806970195568E+003,1.2482896E-004
1.179906970193042E+003,1.2470168E-004
1.180006970190516E+003,1.2610191E-004
1.180106970187990E+003,1.2533813E-004
1.180206970185463E+003,1.2559273E-004
1.180306970182937E+003,1.2629284E-004
1.180406970180411E+003,1.2457438E-004
1.180506970177885E+003,1.2578368E-004
1.180606970175359E+003,1.2572002E-004
1.180706970172832E+003,1.2597462E-004
1.180806970170306E+003,1.2572002E-004
1.180906970167780E+003,1.2521085E-004
1.181006970165254E+003,1.2642014E-004
1.181106970162728E+003,1.2642014E-004
1.181206970160201E+003,1.2527450E-004
1.181306970157675E+003,1.2527450E-004
1.181406970155149E+003,1.2667473E-004
1.181506970152623E+003,1.2584732E-004
1.181606970150096E+003,1.2578368E-004
1.181706970147570E+003,1.2578368E-004
1.181806970145044E+003,1.2603826E-004
1.181906970142518E+003,1.2610191E-004
1.182006970139992E+003,1.2572002E-004
1.182106970137465E+003,1.2559273E-004
1.182206970134939E+003,1.2705661E-004
1.182306970132413E+003,1.2578368E-004
1.182406970129887E+003,1.2533813E-004
1.182506970127361E+003,1.2591097E-004
1.182606970124834E+003,1.2572002E-004
1.182706970122308E+003,1.2616556E-004
1.182806970119782E+003,1.2616556E-004
1.182906970117256E+003,1.2559273E-004
1.183006970114729E+003,1.2552907E-004
1.183106970112203E+003,1.2591097E-004
1.183206970109677E+003,1.2616556E-004
1.183306970107151E+003,1.2591097E-004
1.183406970104625E+003,1.2718390E-004
1.183506970102098E+003,1.2680203E-004
1.183606970099572E+003,1.2680203E-004
1.183706970097046E+003,1.2654744E-004
1.183806970094520E+003,1.2705661E-004
1.183906970091994E+003,1.2667473E-004
1.184006970089467E+003,1.2686566E-004
1.184106970086941E+003,1.2705661E-004
1.184206970084415E+003,1.2572002E-004
1.184306970081889E+003,1.2667473E-004
1.184406970079363E+003,1.2654744E-004
1.184506970076836E+003,1.2673838E-004
1.184606970074310E+003,1.2635651E-004
1.184706970071784E+003,1.2610191E-004
1.184806970069258E+003,1.2686566E-004
1.184906970066731E+003,1.2737485E-004
1.185006970064205E+003,1.2788404E-004
1.185106970061679E+003,1.2692933E-004
1.185206970059153E+003,1.2622921E-004
1.185306970056627E+003,1.2788404E-004
1.185406970054100E+003,1.2603826E-004
1.185506970051574E+003,1.2718390E-004
1.185606970049048E+003,1.2610191E-004
1.185706970046522E+003,1.2692933E-004
1.185806970043996E+003,1.2642014E-004
1.185906970041469E+003,1.2686566E-004
1.186006970038943E+003,1.2661108E-004
1.186106970036417E+003,1.2667473E-004
1.186206970033891E+003,1.2699296E-004
1.186306970031364E+003,1.2673838E-004
1.186406970028838E+003,1.2648379E-004
1.186506970026312E+003,1.2692933E-004
1.186606970023786E+003,1.2642014E-004
1.186706970021260E+003,1.2584732E-004
1.186806970018733E+003,1.2852049E-004
1.186906970016207E+003,1.2801131E-004
1.187006970013681E+003,1.2756579E-004
1.187106970011155E+003,1.2750214E-004
1.187206970008629E+003,1.2705661E-004
1.187306970006102E+003,1.2794767E-004
1.187406970003576E+003,1.2820226E-004
1.187506970001050E+003,1.2871144E-004
1.187606969998524E+003,1.2775672E-004
1.187706969995998E+003,1.2813862E-004
1.187806969993471E+003,1.2801131E-004
1.187906969990945E+003,1.2731120E-004
1.188006969988419E+003,1.2832956E-004
1.188106969985893E+003,1.2871144E-004
1.188206969983366E+003,1.2807497E-004
1.188306969980840E+003,1.2769309E-004
1.188406969978314E+003,1.2750214E-004
1.188506969975788E+003,1.2807497E-004
1.188606969973262E+003,1.2769309E-004
1.188706969970735E+003,1.2782037E-004
1.188806969968209E+003,1.2699296E-004
1.188906969965683E+003,1.2686566E-004
1.189006969963157E+003,1.2794767E-004
1.189106969960631E+003,1.2724755E-004
1.189206969958104E+003,1.2750214E-004
1.189306969955578E+003,1.2775672E-004
1.189406969953052E+003,1.2622921E-004
1.189506969950526E+003,1.2629284E-004
1.189606969947999E+003,1.2635651E-004
1.189706969945473E+003,1.2635651E-004
1.189806969942947E+003,1.2673838E-004
1.189906969940421E+003,1.2642014E-004
1.190006969937895E+003,1.2540180E-004
1.190106969935368E+003,1.2769309E-004
1.190206969932842E+003,1.2603826E-004
1.190306969930316E+003,1.2629284E-004
1.190406969927790E+003,1.2648379E-004
1.190506969925264E+003,1.2635651E-004
1.190606969922737E+003,1.2597462E-004
1.190706969920211E+003,1.2642014E-004
1.190806969917685E+003,1.2680203E-004
1.190906969915159E+003,1.2661108E-004
1.191006969912632E+003,1.2610191E-004
1.191106969910106E+003,1.2654744E-004
1.191206969907580E+003,1.2591097E-004
1.191306969905054E+003,1.2565638E-004
1.191406969902528E+003,1.2603826E-004
1.191506969900001E+003,1.2565638E-004
1.191606969897475E+003,1.2603826E-004
1.191706969894949E+003,1.2622921E-004
1.191806969892423E+003,1.2603826E-004
1.191906969889897E+003,1.2724755E-004
1.192006969887370E+003,1.2591097E-004
1.192106969884844E+003,1.2565638E-004
1.192206969882318E+003,1.2559273E-004
1.192306969879792E+003,1.2705661E-004
1.192406969877266E+003,1.2673838E-004
1.192506969874739E+003,1.2654744E-004
1.192606969872213E+003,1.2635651E-004
1.192706969869687E+003,1.2661108E-004
1.192806969867161E+003,1.2642014E-004
1.192906969864634E+003,1.2597462E-004
1.193006969862108E+003,1.2661108E-004
1.193106969859582E+003,1.2546543E-004
1.193206969857056E+003,1.2629284E-004
1.193306969854530E+003,1.2546543E-004
1.193406969852003E+003,1.2578368E-004
1.193506969849477E+003,1.2622921E-004
1.193606969846951E+003,1.2724755E-004
1.193706969844425E+003,1.2692933E-004
1.193806969841899E+003,1.2552907E-004
1.193906969839372E+003,1.2731120E-004
1.194006969836846E+003,1.2610191E-004
1.194106969834320E+003,1.2572002E-004
1.194206969831794E+003,1.2584732E-004
1.194306969829267E+003,1.2648379E-004
1.194406969826741E+003,1.2591097E-004
1.194506969824215E+003,1.2622921E-004
1.194606969821689E+003,1.2648379E-004
1.194706969819163E+003,1.2680203E-004
1.194806969816636E+003,1.2533813E-004
1.194906969814110E+003,1.2546543E-004
1.195006969811584E+003,1.2565638E-004
1.195106969809058E+003,1.2616556E-004
1.195206969806532E+003,1.2622921E-004
1.195306969804005E+003,1.2597462E-004
1.195406969801479E+003,1.2501991E-004
1.195506969798953E+003,1.2501991E-004
1.195606969796427E+003,1.2572002E-004
1.195706969793901E+003,1.2552907E-004
1.195806969791374E+003,1.2578368E-004
1.195906969788848E+003,1.2661108E-004
1.196006969786322E+003,1.2559273E-004
1.196106969783796E+003,1.2603826E-004
1.196206969781269E+003,1.2527450E-004
1.196306969778743E+003,1.2431979E-004
1.196406969776217E+003,1.2648379E-004
1.196506969773691E+003,1.2597462E-004
1.196606969771165E+003,1.2444709E-004
1.196706969768638E+003,1.2610191E-004
1.196806969766112E+003,1.2610191E-004
1.196906969763586E+003,1.2692933E-004
1.197006969761060E+003,1.2731120E-004
1.197106969758534E+003,1.2686566E-004
1.197206969756007E+003,1.2731120E-004
1.197306969753481E+003,1.2610191E-004
1.197406969750955E+003,1.2648379E-004
1.197506969748429E+003,1.2635651E-004
1.197606969745902E+003,1.2699296E-004
1.197706969743376E+003,1.2673838E-004
1.197806969740850E+003,1.2705661E-004
1.197906969738324E+003,1.2743848E-004
1.198006969735798E+003,1.2642014E-004
